Dátum,Energiafogyasztás
2023-06-02,110.65
2023-06-03,96.25
2023-06-04,94.15
2023-06-05,108.81
2023-06-06,118.4
2023-06-07,115.99
2023-06-08,114.83
2023-06-09,113.08
2023-06-10,98.83
2023-06-11,93.81
2023-06-12,102.55
2023-06-13,107.58
2023-06-14,110.8
2023-06-15,109.61
2023-06-16,111.65
2023-06-17,98.01
2023-06-18,92.29
2023-06-19,109.26
2023-06-20,115.68
2023-06-21,121.66
2023-06-22,123.86
2023-06-23,123.72
2023-06-24,103.63
2023-06-25,99.45
2023-06-26,114.2
2023-06-27,121.33
2023-06-28,111.23
2023-06-29,112.34
2023-06-30,112.39
2023-07-01,103.86
2023-07-02,98.93
2023-07-03,112.54
2023-07-04,120.04
2023-07-05,120.54
2023-07-06,119.97
2023-07-07,116.2
2023-07-08,103.71
2023-07-09,100.99
2023-07-10,120.3
2023-07-11,124.48
2023-07-12,127.07
2023-07-13,122.15
2023-07-14,118.03
2023-07-15,109.21
2023-07-16,109.04
2023-07-17,128.56
2023-07-18,127.17
2023-07-19,126.08
2023-07-20,122.08
2023-07-21,118.65
2023-07-22,100.69
2023-07-23,97.39
2023-07-24,116.44
2023-07-25,119.32
2023-07-26,110.49
2023-07-27,103.6
2023-07-28,105.67
2023-07-29,98.84
2023-07-30,96.37
2023-07-31,101.67
2023-08-01,108.7
2023-08-02,105.64
2023-08-03,111.95
2023-08-04,110.32
2023-08-05,101.54
2023-08-06,95.82
2023-08-07,101
2023-08-08,102.88
2023-08-09,107.27
2023-08-10,105.21
2023-08-11,103.54
2023-08-12,94.32
2023-08-13,91.05
2023-08-14,106.51
2023-08-15,112.82
2023-08-16,115.73
2023-08-17,117.24
2023-08-18,116.39
2023-08-19,106.06
2023-08-20,98.91
2023-08-21,120.35
2023-08-22,129.28
2023-08-23,131.54
2023-08-24,130.02
2023-08-25,127.54
2023-08-26,118.39
2023-08-27,113.76
2023-08-28,129.41
2023-08-29,127.73
2023-08-30,119.52
2023-08-31,116.99
2023-09-01,114.26
2023-09-02,103.5
2023-09-03,102.86
2023-09-04,109.58
2023-09-05,112.72
2023-09-06,115.27
2023-09-07,115.57
2023-09-08,115.37
2023-09-09,103.87
2023-09-10,100.22
2023-09-11,114.22
2023-09-12,118.42
2023-09-13,120.63
2023-09-14,121.82
2023-09-15,118.01
2023-09-16,106.43
2023-09-17,101.1
2023-09-18,113.68
2023-09-19,119.42
2023-09-20,115.88
2023-09-21,118.34
2023-09-22,118.59
2023-09-23,108.9
2023-09-24,104.68
2023-09-25,112.92
2023-09-26,115.66
2023-09-27,114.25
2023-09-28,113.63
2023-09-29,112.78
2023-09-30,103.72
2023-10-01,96.76
2023-10-02,107.96
2023-10-03,112.18
2023-10-04,115.14
2023-10-05,114.58
2023-10-06,112.7
2023-10-07,104.08
2023-10-08,102.59
2023-10-09,117.41
2023-10-10,120.68
2023-10-11,119
2023-10-12,117.52
2023-10-13,119.26
2023-10-14,105.59
2023-10-15,109.38
2023-10-16,116.83
2023-10-17,123.53
2023-10-18,124.86
2023-10-19,130.22
2023-10-20,126.64
2023-10-21,114.04
2023-10-22,103.49
2023-10-23,97.72
2023-10-24,119.38
2023-10-25,123.3
2023-10-26,123.73
2023-10-27,131.05
2023-10-28,112.75
2023-10-29,110.38
2023-10-30,119.16
2023-10-31,125.61
2023-11-01,101.81
2023-11-02,117.43
2023-11-03,129.61
2023-11-04,114.88
2023-11-05,115.54
2023-11-06,123.56
2023-11-07,130.66
2023-11-08,129.66
2023-11-09,130.01
2023-11-10,136.36
2023-11-11,126.77
2023-11-12,115.75
2023-11-13,134
2023-11-14,136.11
2023-11-15,134
2023-11-16,131.4
2023-11-17,138.4
2023-11-18,124.56
2023-11-19,124.26
2023-11-20,136.46
2023-11-21,140.87
2023-11-22,138.48
2023-11-23,142.39
2023-11-24,142.12
2023-11-25,130.79
2023-11-26,128.26
2023-11-27,146.15
2023-11-28,148.68
2023-11-29,147.06
2023-11-30,155.39
2023-12-01,152.13
2023-12-02,137.58
2023-12-03,132.85
2023-12-04,148.5
2023-12-05,155.37
2023-12-06,155.66
2023-12-07,155.49
2023-12-08,152.13
2023-12-09,140.21
2023-12-10,136.24
2023-12-11,147.92
2023-12-12,143.9
2023-12-13,148.32
2023-12-14,144.27
2023-12-15,143.73
2023-12-16,131.99
2023-12-17,127.47
2023-12-18,139.49
2023-12-19,146.49
2023-12-20,143.93
2023-12-21,137
2023-12-22,128.53
2023-12-23,128.23
2023-12-24,117.56
2023-12-25,107.27
2023-12-26,104.32
2023-12-27,109.69
2023-12-28,112.83
2023-12-29,115.86
2023-12-30,115.44
2023-12-31,114.89
2024-01-01,107.73
2024-01-02,125.04
2024-01-03,129.05
2024-01-04,130.28
2024-01-05,132.28
2024-01-06,128.15
2024-01-07,127.63
2024-01-08,147.73
2024-01-09,151.98
2024-01-10,152.36
2024-01-11,154.4
2024-01-12,155.03
2024-01-13,142.57
2024-01-14,135.89
2024-01-15,148.24
2024-01-16,148.68
2024-01-17,155.57
2024-01-18,149.98
2024-01-19,154.02
2024-01-20,138.15
2024-01-21,133.68
2024-01-22,154.43
2024-01-23,152.78
2024-01-24,155.13
2024-01-25,144.98
2024-01-26,141.74
2024-01-27,130.27
2024-01-28,123.15
2024-01-29,140.19
2024-01-30,146.13
2024-01-31,148.62
2024-02-01,149.37
2024-02-02,142.25
2024-02-03,127.78
2024-02-04,120.77
2024-02-05,133.35
2024-02-06,130.59
2024-02-07,131.06
2024-02-08,131.03
2024-02-09,133.91
2024-02-10,115.92
2024-02-11,116.75
2024-02-12,129.82
2024-02-13,131.03
2024-02-14,131.61
2024-02-15,136.21
2024-02-16,129.57
2024-02-17,122.26
2024-02-18,114.93
2024-02-19,136.78
2024-02-20,132.05
2024-02-21,133.89
2024-02-22,136
2024-02-23,137.51
2024-02-24,120.19
2024-02-25,113.98
2024-02-26,123.82
2024-02-27,127.11
2024-02-28,125.65
2024-02-29,127.48
2024-03-01,130.23
2024-03-02,120.99
2024-03-03,108.33
2024-03-04,118.95
2024-03-05,122.92
2024-03-06,126.5
2024-03-07,136.43
2024-03-08,136.67
2024-03-09,118.68
2024-03-10,114.9
2024-03-11,131.03
2024-03-12,131.73
2024-03-13,130.78
2024-03-14,126.01
2024-03-15,105.21
2024-03-16,110.86
2024-03-17,105.97
2024-03-18,121.88
2024-03-19,127.99
2024-03-20,126.87
2024-03-21,124.61
2024-03-22,125.34
2024-03-23,114.49
2024-03-24,110.01
2024-03-25,122.39
2024-03-26,120.55
2024-03-27,122.74
2024-03-28,119.61
2024-03-29,101.73
2024-03-30,96.04
2024-03-31,87.16
2024-04-01,87.27
2024-04-02,113.04
2024-04-03,112.5
2024-04-04,115.49
2024-04-05,112
2024-04-06,103.76
2024-04-07,96.35
2024-04-08,107.47
2024-04-09,111.49
2024-04-10,112.62
2024-04-11,111.81
2024-04-12,109.25
2024-04-13,98.9
2024-04-14,95.77
2024-04-15,109.67
2024-04-16,124.51
2024-04-17,119.09
2024-04-18,120.54
2024-04-19,116.23
2024-04-20,109.7
2024-04-21,102.74
2024-04-22,122.2
2024-04-23,127.55
2024-04-24,132.65
2024-04-25,121.69
2024-04-26,120.42
2024-04-27,104.71
2024-04-28,97.36
2024-04-29,106.47
2024-04-30,106.23
2024-05-01,91.15
2024-05-02,108.2
2024-05-03,113.54
2024-05-04,98.27
2024-05-05,93.63
2024-05-06,105.82
2024-05-07,112.7
2024-05-08,117.27
2024-05-09,111.77
2024-05-10,109.48
2024-05-11,100.46
2024-05-12,93.83
2024-05-13,105.3
2024-05-14,108.64
2024-05-15,110.95
2024-05-16,111.45
2024-05-17,118.19
2024-05-18,98.55
2024-05-19,90.91
2024-05-20,89.79
2024-05-21,107.67
2024-05-22,112.69
2024-05-23,111.91
2024-05-24,114.08
2024-05-25,99.57
2024-05-26,94.95
2024-05-27,107.22
2024-05-28,110.65
2024-05-29,110.83
2024-05-30,112.07
2024-05-31,115.43
2024-06-01,101.76
2024-06-02,95.85
2024-06-03,113.39
2024-06-04,114.46
2024-06-05,113.14
2024-06-06,114.58
2024-06-07,117.85
2024-06-08,105.82
2024-06-09,101.61
2024-06-10,120.36
2024-06-11,118.74
2024-06-12,118.11
2024-06-13,115.06
2024-06-14,109.27
2024-06-15,99.32
2024-06-16,98.06
2024-06-17,112.2
2024-06-18,120.63
2024-06-19,124.58
2024-06-20,127.54
2024-06-21,127.59
2024-06-22,117.04
2024-06-23,105.48
2024-06-24,115.99
2024-06-25,119.92
2024-06-26,124.28
2024-06-27,122.25
2024-06-28,122.07
2024-06-29,113.26
2024-06-30,110.94
2024-07-01,120.61
2024-07-02,118.9
2024-07-03,113.74
2024-07-04,112.18
2024-07-05,113.83
2024-07-06,107.26
2024-07-07,106.33
2024-07-08,127.56
2024-07-09,134.12
2024-07-10,138.72
2024-07-11,140.4
2024-07-12,138.73
2024-07-13,123.54
2024-07-14,120.99
2024-07-15,136.18
2024-07-16,143.86
2024-07-17,138.84
2024-07-18,130.92
2024-07-19,128.94
2024-07-20,112.91
2024-07-21,105.57
2024-07-22,121.73
2024-07-23,124.67
2024-07-24,119.58
2024-07-25,112.68
2024-07-26,109.44
2024-07-27,101.97
2024-07-28,102
2024-07-29,106.6
2024-07-30,107.75
2024-07-31,110.82
2024-08-01,116.06
2024-08-02,116.38
2024-08-03,100.99
2024-08-04,92.56
2024-08-05,108.65
2024-08-06,107.51
2024-08-07,110.18
2024-08-08,116.24
2024-08-09,110.27
2024-08-10,101.49
2024-08-11,102.27
2024-08-12,119.49
2024-08-13,127.23
2024-08-14,128.78
2024-08-15,130.8
2024-08-16,131.53
2024-08-17,117.78
2024-08-18,107.28
2024-08-19,106.51
2024-08-20,102.73
2024-08-21,116.24
2024-08-22,115.7
2024-08-23,114.74
2024-08-24,109.82
2024-08-25,108.56
2024-08-26,124.73
2024-08-27,127.98
2024-08-28,130.67
2024-08-29,129.16
2024-08-30,128.01
2024-08-31,116.05
2024-09-01,111.57
2024-09-02,124.9
2024-09-03,128.6
2024-09-04,129.79
2024-09-05,124.93
2024-09-06,124.08
2024-09-07,112.19
2024-09-08,107.42
2024-09-09,122.33
2024-09-10,119.8
2024-09-11,116.78
2024-09-12,116.85
2024-09-13,123.63
2024-09-14,113.6
2024-09-15,109.62
2024-09-16,123.91
2024-09-17,119.35
2024-09-18,116.53
2024-09-19,114.93
2024-09-20,113.41
2024-09-21,100.7
2024-09-22,96.25
2024-09-23,107.77
2024-09-24,115.54
2024-09-25,119.45
2024-09-26,118.22
2024-09-27,121.76
2024-09-28,113
2024-09-29,103.36
2024-09-30,111.95
2024-10-01,115.9
2024-10-02,130
2024-10-03,131.27
2024-10-04,131.75
2024-10-05,116.26
2024-10-06,111.46
2024-10-07,116.56
2024-10-08,120.11
2024-10-09,124.42
2024-10-10,122.23
2024-10-11,119.94
2024-10-12,108.57
2024-10-13,109.32
2024-10-14,118.35
2024-10-15,125.07
2024-10-16,124.73
2024-10-17,127.57
2024-10-18,123.14
2024-10-19,112.52
2024-10-20,108.2
2024-10-21,121.48
2024-10-22,122.87
2024-10-23,107.89
2024-10-24,119.59
2024-10-25,123.73
2024-10-26,116.24
2024-10-27,109.9
2024-10-28,119.72
2024-10-29,122.47
2024-10-30,124.44
2024-10-31,125.07
2024-11-01,105.56
2024-11-02,109.76
2024-11-03,112.46
2024-11-04,128.54
2024-11-05,133.06
2024-11-06,136.13
2024-11-07,136.16
2024-11-08,136.72
2024-11-09,126.23
2024-11-10,128.46
2024-11-11,147.2
2024-11-12,151.53
2024-11-13,152.7
2024-11-14,150.74
2024-11-15,146.36
2024-11-16,135.89
2024-11-17,134.38
2024-11-18,145.67
2024-11-19,147.52
2024-11-20,150.11
2024-11-21,145.96
2024-11-22,155.74
2024-11-23,141.25
2024-11-24,135.3
2024-11-25,144.16
2024-11-26,148.84
2024-11-27,148.17
2024-11-28,149.84
2024-11-29,145.96
2024-11-30,129.38
2024-12-01,124.45
2024-12-02,144.48
2024-12-03,148.23
2024-12-04,148.86
2024-12-05,148.48
2024-12-06,154.1
2024-12-07,141.99
2024-12-08,131.78
2024-12-09,147.51
2024-12-10,150.1
2024-12-11,153.66
2024-12-12,147.29
2024-12-13,151.04
2024-12-14,144.04
2024-12-15,132.51
2024-12-16,140
2024-12-17,137.51
2024-12-18,137.71
2024-12-19,136.22
2024-12-20,134.96
2024-12-21,124.93
2024-12-22,127.9
2024-12-23,133.47
2024-12-24,121.34
2024-12-25,110.15
2024-12-26,111.34
2024-12-27,119.42
2024-12-28,121.62
2024-12-29,125.7
2024-12-30,132.45
2024-12-31,133.58
2025-01-01,124.64
2025-01-02,134.95
2025-01-03,133.82
2025-01-04,128
2025-01-05,134.31
2025-01-06,140.4
2025-01-07,140.37
2025-01-08,139.83
2025-01-09,141.57
2025-01-10,144.28
2025-01-11,134.48
2025-01-12,130.35
2025-01-13,147.02
2025-01-14,149.61
2025-01-15,159.61
2025-01-16,158.05
2025-01-17,156.22
2025-01-18,144.65
2025-01-19,141.76
2025-01-20,158.8
2025-01-21,161.66
2025-01-22,161.67
2025-01-23,157.26
2025-01-24,147.21
2025-01-25,134.72
2025-01-26,124.19
2025-01-27,136.66
2025-01-28,139.2
2025-01-29,133.86
2025-01-30,136.09
2025-01-31,136.64
2025-02-01,127.14
2025-02-02,128.9
2025-02-03,139.79
2025-02-04,147.86
2025-02-05,146.17
2025-02-06,147.02
2025-02-07,146.88
2025-02-08,134.75
2025-02-09,128.42
2025-02-10,140.61
2025-02-11,145.55
2025-02-12,154.37
2025-02-13,159.53
2025-02-14,154.5
2025-02-15,139.5
2025-02-16,138.52
2025-02-17,147.74
2025-02-18,157.04
2025-02-19,151.27
2025-02-20,150.28
2025-02-21,148.42
2025-02-22,135.05
2025-02-23,132.11
2025-02-24,143.84
2025-02-25,144.68
2025-02-26,147.96
2025-02-27,144.78
2025-02-28,135.47
2025-03-01,124.94
2025-03-02,121.03
2025-03-03,131.73
2025-03-04,132.88
2025-03-05,129.95
2025-03-06,128.33
2025-03-07,127.74
2025-03-08,113.67
2025-03-09,111.24
2025-03-10,124.98
2025-03-11,134.22
2025-03-12,124.43
2025-03-13,126.57
2025-03-14,128.8
2025-03-15,119.14
2025-03-16,118.48
2025-03-17,134.44
2025-03-18,131.06
2025-03-19,131.96
2025-03-20,129.23
2025-03-21,126.46
2025-03-22,125.52
2025-03-23,119.03
2025-03-24,132
2025-03-25,128.77
2025-03-26,125.78
2025-03-27,124.68
2025-03-28,132.79
2025-03-29,122.63
2025-03-30,108.04
2025-03-31,124.72
2025-04-01,123.94
2025-04-02,127.4
2025-04-03,120.42
2025-04-04,116.13
2025-04-05,108.47
2025-04-06,109.07
2025-04-07,128.06
2025-04-08,131.1
2025-04-09,123.28
2025-04-10,125.76
2025-04-11,122.93
2025-04-12,107.91
2025-04-13,104.83
2025-04-14,122.19
2025-04-15,127.98
2025-04-16,112.22
2025-04-17,117.8
2025-04-18,102.95
2025-04-19,93.05
2025-04-20,85.24
2025-04-21,84.4
2025-04-22,103.11
2025-04-23,108.92
2025-04-24,114.4
2025-04-25,116.38
2025-04-26,100.64
2025-04-27,91.34
2025-04-28,104.87
2025-04-29,108.88
2025-04-30,107.83
2025-05-01,88.61
2025-05-02,90.92
2025-05-03,92.51
2025-05-04,96.18
2025-05-05,117.03
2025-05-06,120.67
2025-05-07,120.05
2025-05-08,118.11
2025-05-09,111.18
2025-05-10,97.5
2025-05-11,97.77
2025-05-12,109.01
2025-05-13,114.98
2025-05-14,109.23
2025-05-15,119.11
2025-05-16,111.19
2025-05-17,106.16
2025-05-18,101.56
2025-05-19,113.62
2025-05-20,114.13
2025-05-21,119.22
2025-05-22,117.63
2025-05-23,122.7
2025-05-24,106.45
2025-05-25,96.15
2025-05-26,107.86
2025-05-27,107.51
2025-05-28,110.22
2025-05-29,113.65
2025-05-30,109.92
2025-05-31,98.59
2025-06-01,95.43
2025-06-02,109.83
2025-06-03,114.54
2025-06-04,114.91
