Dátum,EUR,CHF,JPY,USD
2002-04-03,242.87,166.17,207.83,276.33
2002-04-04,242.12,165.65,207.83,274.82
2002-04-05,243.41,166.07,209.74,276.92
2002-04-08,243.57,166.36,211.37,277.64
2002-04-09,243.40,166.05,211.06,277.76
2002-04-10,242.56,165.37,210.78,275.23
2002-04-11,242.08,164.74,208.75,274.93
2002-04-12,241.77,164.90,207.77,274.52
2002-04-15,241.85,164.89,208.40,274.42
2002-04-16,241.50,164.31,208.56,274.34
2002-04-17,242.40,164.81,208.84,273.16
2002-04-18,242.40,164.82,208.63,272.30
2002-04-19,242.17,164.95,208.53,271.80
2002-04-22,241.65,164.71,208.79,271.70
2002-04-23,240.59,163.82,208.70,271.21
2002-04-24,240.65,164.11,208.19,270.58
2002-04-25,242.02,165.07,209.78,270.41
2002-04-26,243.76,166.34,211.27,271.90
2002-04-29,242.84,165.81,210.26,268.78
2002-04-30,243.48,166.31,210.38,269.81
2002-05-02,243.15,167.20,211.10,268.67
2002-05-03,244.08,167.69,211.27,269.64
2002-05-06,243.93,167.47,209.49,266.68
2002-05-07,244.26,167.74,209.24,266.78
2002-05-10,243.95,167.70,208.48,267.08
2002-05-13,244.30,167.93,209.39,266.91
2002-05-14,244.42,167.98,209.93,269.72
2002-05-15,244.00,167.68,210.90,270.27
2002-05-16,244.65,167.93,210.41,268.34
2002-05-17,244.64,167.96,210.30,267.75
2002-05-21,245.46,169.00,212.27,266.78
2002-05-22,242.59,167.09,210.34,262.51
2002-05-23,242.50,166.80,211.07,261.94
2002-05-24,242.33,166.28,211.04,264.12
2002-05-27,242.61,166.32,210.93,263.45
2002-05-28,243.05,166.40,210.63,262.36
2002-05-29,243.55,166.44,210.74,262.22
2002-05-30,243.68,166.09,209.78,260.29
2002-05-31,243.27,166.17,209.63,259.46
2002-06-03,242.11,165.17,209.35,259.89
2002-06-04,242.29,165.16,208.05,256.80
2002-06-05,242.11,164.64,207.61,258.31
2002-06-06,241.05,163.85,206.02,257.17
2002-06-07,241.67,164.23,205.59,255.63
2002-06-10,241.50,164.04,205.23,255.80
2002-06-11,240.89,163.62,204.34,254.67
2002-06-12,241.32,163.31,202.71,254.32
2002-06-13,241.08,163.23,203.82,256.36
2002-06-14,241.62,163.71,204.92,255.57
2002-06-17,242.76,164.44,206.78,257.19
2002-06-18,243.17,164.72,205.67,256.64
2002-06-19,243.86,165.26,205.39,255.11
2002-06-20,243.34,165.57,205.22,253.88
2002-06-21,243.68,165.85,205.15,252.39
2002-06-24,244.88,166.61,205.95,249.75
2002-06-25,243.32,165.66,205.90,250.74
2002-06-26,244.25,166.20,205.23,247.24
2002-06-27,244.23,166.25,207.11,247.70
2002-06-28,244.67,166.16,207.24,246.72
2002-07-01,244.43,166.22,205.84,246.25
2002-07-02,243.83,166.10,206.06,248.20
2002-07-03,245.30,167.78,208.19,250.41
2002-07-04,246.56,168.31,209.96,252.67
2002-07-05,250.25,170.69,213.18,256.90
2002-07-08,250.43,170.67,214.08,254.14
2002-07-09,252.38,171.61,215.14,255.24
2002-07-10,252.09,170.98,215.23,253.54
2002-07-11,249.61,170.02,215.52,252.87
2002-07-12,247.16,168.47,214.08,249.98
2002-07-15,246.29,167.57,212.77,247.30
2002-07-16,247.21,168.36,210.56,244.52
2002-07-17,245.95,167.65,209.71,243.66
2002-07-18,245.36,167.55,208.38,243.95
2002-07-19,245.68,167.87,208.71,242.10
2002-07-22,245.35,168.32,208.56,242.68
2002-07-23,244.44,167.94,209.82,247.21
2002-07-24,246.25,169.65,211.92,248.81
2002-07-25,244.73,168.66,209.96,244.58
2002-07-26,245.24,169.34,208.81,245.12
2002-07-29,244.79,168.39,208.03,248.24
2002-07-30,244.25,167.73,207.88,248.96
2002-07-31,245.05,168.46,208.69,250.18
2002-08-01,244.93,168.70,209.64,251.57
2002-08-02,246.31,169.95,209.80,249.60
2002-08-05,244.90,168.33,208.77,248.33
2002-08-06,244.09,167.88,209.15,252.32
2002-08-07,244.01,167.45,208.84,252.36
2002-08-08,244.43,167.23,208.60,252.15
2002-08-09,244.40,167.32,207.65,251.36
2002-08-12,244.48,167.71,209.84,251.45
2002-08-13,244.90,167.24,210.25,250.41
2002-08-14,245.24,167.91,211.98,248.34
2002-08-15,245.37,167.60,214.46,251.48
2002-08-16,245.77,167.92,213.08,250.94
2002-08-21,245.14,166.68,211.66,249.99
2002-08-22,244.98,166.84,210.32,250.57
2002-08-23,244.72,166.19,210.42,252.73
2002-08-26,245.27,166.64,211.07,252.80
2002-08-27,245.87,167.27,212.17,252.12
2002-08-28,246.08,167.65,212.05,251.00
2002-08-29,245.82,167.21,211.83,249.49
2002-08-30,245.34,167.04,211.08,249.03
2002-09-02,244.55,166.22,210.26,248.93
2002-09-03,245.04,166.55,211.17,247.89
2002-09-04,245.57,167.60,210.06,247.13
2002-09-05,245.28,167.88,209.11,245.87
2002-09-06,244.75,167.79,208.36,246.80
2002-09-09,244.20,167.25,209.70,249.31
2002-09-10,243.49,166.83,209.40,249.38
2002-09-11,243.15,166.29,207.85,249.38
2002-09-12,243.59,166.02,207.66,249.38
2002-09-13,243.78,166.05,207.20,248.48
2002-09-16,243.77,166.07,205.50,251.65
2002-09-17,243.23,165.32,205.02,253.00
2002-09-18,243.75,165.85,205.49,250.49
2002-09-19,243.55,165.83,204.15,248.55
2002-09-20,243.19,165.93,201.16,247.17
2002-09-23,243.38,166.26,200.70,246.96
2002-09-24,243.22,165.88,201.72,248.82
2002-09-25,243.92,166.62,202.47,248.21
2002-09-26,243.59,166.45,202.41,248.66
2002-09-27,243.21,165.76,202.96,248.50
2002-09-30,243.28,166.17,203.17,247.36
2002-10-01,243.57,167.16,202.02,246.58
2002-10-02,243.62,166.62,201.48,248.04
2002-10-03,243.65,166.97,200.75,246.68
2002-10-04,243.93,166.90,201.30,247.24
2002-10-07,244.14,167.02,200.99,249.17
2002-10-08,245.16,167.40,201.19,250.04
2002-10-09,245.94,167.79,202.04,251.01
2002-10-10,245.18,167.53,200.65,247.18
2002-10-11,244.90,167.33,199.81,248.00
2002-10-14,245.02,167.58,200.02,247.97
2002-10-15,245.00,167.10,200.06,249.11
2002-10-16,244.78,166.51,200.69,249.60
2002-10-17,245.75,167.51,202.51,251.41
2002-10-18,245.32,166.99,201.35,252.39
2002-10-21,243.02,165.25,199.76,249.12
2002-10-22,241.98,164.49,198.12,248.03
2002-10-24,241.60,164.60,199.45,248.13
2002-10-25,241.30,164.47,199.27,246.80
2002-10-28,241.35,164.40,198.80,247.82
2002-10-29,241.51,164.83,198.96,245.61
2002-10-30,241.26,164.75,199.89,245.33
2002-10-31,241.49,165.01,199.44,244.67
2002-11-04,241.56,165.11,198.54,242.80
2002-11-05,241.05,164.89,197.55,240.52
2002-11-06,239.86,163.87,196.66,240.77
2002-11-07,238.78,163.00,195.63,238.47
2002-11-08,239.25,163.50,195.60,236.83
2002-11-11,238.35,162.87,196.56,234.99
2002-11-12,238.62,163.03,197.37,236.02
2002-11-13,238.83,163.28,197.22,236.68
2002-11-14,238.19,162.50,196.51,236.46
2002-11-15,237.40,161.85,195.92,236.38
2002-11-18,237.20,161.70,194.01,235.01
2002-11-19,236.53,161.10,193.15,233.59
2002-11-20,237.45,161.76,193.60,237.00
2002-11-21,237.80,161.92,193.87,237.33
2002-11-22,237.10,161.10,192.94,236.53
2002-11-25,236.95,160.81,193.96,238.14
2002-11-26,236.12,160.23,195.54,238.31
2002-11-27,236.65,160.50,195.89,238.61
2002-11-28,237.37,160.78,195.57,239.09
2002-11-29,237.48,160.93,195.03,239.01
2002-12-02,237.08,160.42,192.76,238.75
2002-12-03,237.50,161.27,191.33,238.36
2002-12-04,237.29,161.16,190.10,236.98
2002-12-05,236.51,160.52,188.76,236.53
2002-12-06,236.55,160.73,189.59,236.17
2002-12-09,236.74,160.63,191.01,234.16
2002-12-10,236.32,160.37,189.29,233.26
2002-12-11,236.35,160.33,189.97,234.29
2002-12-12,235.82,159.80,189.30,232.72
2002-12-13,235.63,159.55,188.91,229.77
2002-12-16,235.80,159.67,190.94,231.00
2002-12-17,235.37,159.69,189.23,228.12
2002-12-18,235.17,160.25,189.32,229.14
2002-12-19,235.49,160.90,189.65,229.34
2002-12-20,235.85,161.29,190.40,230.16
2002-12-23,235.68,161.50,190.62,228.50
2002-12-27,235.65,162.00,189.18,226.98
2002-12-30,235.93,162.20,189.50,226.22
2002-12-31,235.90,162.37,189.66,225.16
2003-01-02,235.74,162.47,189.17,225.09
2003-01-03,235.19,161.70,189.07,227.11
2003-01-06,235.44,161.70,189.03,224.85
2003-01-07,235.39,161.42,188.64,226.16
2003-01-08,235.27,161.37,187.99,226.11
2003-01-09,235.16,161.23,187.79,223.56
2003-01-10,235.01,160.88,186.70,223.44
2003-01-13,234.95,160.78,186.63,222.89
2003-01-14,234.90,160.55,187.28,222.11
2003-01-15,234.74,160.34,188.80,223.16
2003-01-16,234.69,160.39,188.27,222.03
2003-01-17,243.72,167.01,194.25,228.61
2003-01-20,244.38,167.18,194.07,229.29
2003-01-21,246.40,168.44,194.43,231.14
2003-01-22,247.85,169.54,195.84,231.74
2003-01-23,248.39,169.72,195.26,230.74
2003-01-24,246.85,168.44,193.95,229.03
2003-01-27,245.42,167.30,191.78,225.61
2003-01-28,244.62,166.43,190.84,226.58
2003-01-29,242.42,165.04,188.65,222.81
2003-01-30,243.21,165.46,190.28,226.09
2003-01-31,243.93,166.27,189.25,225.49
2003-02-03,243.83,165.88,188.50,227.52
2003-02-04,244.09,166.29,187.98,226.07
2003-02-05,245.16,167.18,188.24,224.59
2003-02-06,245.26,167.11,189.40,227.18
2003-02-07,246.58,168.10,190.71,229.27
2003-02-10,245.90,167.65,188.93,227.64
2003-02-11,245.02,166.95,188.77,229.51
2003-02-12,245.05,167.02,188.78,227.76
2003-02-13,244.29,166.36,187.39,226.61
2003-02-14,245.16,166.96,188.29,226.66
2003-02-17,245.58,166.77,190.65,229.41
2003-02-18,246.05,167.38,192.39,229.29
2003-02-19,246.36,167.37,193.31,229.73
2003-02-20,246.65,167.83,192.98,229.10
2003-02-21,246.36,167.94,192.13,227.27
2003-02-24,245.58,167.24,193.18,228.32
2003-02-25,244.31,166.75,192.92,226.30
2003-02-26,244.19,167.13,193.37,226.90
2003-02-27,243.14,166.26,192.57,225.21
2003-02-28,243.33,166.31,192.24,226.33
2003-03-03,244.58,167.32,192.08,226.63
2003-03-04,245.19,168.01,191.09,224.66
2003-03-05,245.20,168.09,190.33,223.48
2003-03-06,245.23,168.00,190.72,223.93
2003-03-07,245.25,167.44,189.72,222.39
2003-03-10,245.60,167.15,190.87,222.63
2003-03-11,245.43,167.40,189.69,222.15
2003-03-12,245.18,166.98,189.61,222.39
2003-03-13,245.22,167.00,190.27,224.60
2003-03-14,244.63,166.65,191.39,227.01
2003-03-17,244.94,167.01,192.48,226.65
2003-03-18,244.86,166.57,194.41,230.61
2003-03-19,245.37,166.76,194.28,230.81
2003-03-20,246.33,167.40,193.38,232.12
2003-03-21,246.30,167.11,192.68,232.60
2003-03-24,246.25,166.96,192.04,231.33
2003-03-25,246.39,167.38,192.38,230.12
2003-03-26,246.50,167.13,192.22,231.39
2003-03-27,246.29,166.49,191.50,229.51
2003-03-28,246.88,167.17,191.63,230.19
2003-03-31,246.84,167.20,190.92,227.02
2003-04-01,247.45,167.63,192.31,226.89
2003-04-02,247.43,166.96,192.29,228.40
2003-04-03,246.10,165.81,192.13,229.04
2003-04-04,245.89,165.56,190.99,229.25
2003-04-07,244.85,164.63,191.79,231.62
2003-04-08,244.64,164.68,191.16,228.49
2003-04-09,244.33,164.39,189.55,227.14
2003-04-10,244.21,163.77,188.94,226.75
2003-04-11,244.93,163.49,189.70,227.71
2003-04-14,245.35,164.04,189.09,228.25
2003-04-15,245.29,163.58,189.11,228.16
2003-04-16,245.41,163.32,188.23,226.33
2003-04-17,245.78,163.99,188.70,225.16
2003-04-18,245.49,163.51,188.51,225.53
2003-04-22,246.19,163.58,186.89,224.87
2003-04-23,245.65,163.01,186.62,224.09
2003-04-24,245.93,163.36,186.06,223.29
2003-04-25,245.68,163.51,185.34,223.41
2003-04-28,245.46,163.27,185.17,222.82
2003-04-29,245.54,163.04,186.11,223.50
2003-04-30,245.82,162.45,184.77,220.74
2003-05-05,245.18,162.08,183.78,218.68
2003-05-06,245.05,161.65,182.72,216.19
2003-05-07,245.15,161.76,183.27,215.27
2003-05-08,244.71,162.58,185.42,215.55
2003-05-09,245.32,162.67,181.83,213.41
2003-05-12,245.21,162.28,181.22,211.48
2003-05-13,244.63,161.62,181.36,212.43
2003-05-14,244.86,161.70,182.47,212.85
2003-05-15,244.80,162.01,184.40,213.22
2003-05-16,245.13,162.68,184.48,214.59
2003-05-19,245.20,162.01,181.73,209.32
2003-05-20,245.05,161.97,180.00,211.10
2003-05-21,246.25,163.16,180.26,210.13
2003-05-22,245.79,162.50,179.17,210.58
2003-05-23,246.24,161.90,178.46,208.80
2003-05-26,245.92,161.32,178.05,208.18
2003-05-27,245.80,160.84,176.83,206.61
2003-05-28,246.11,161.83,177.49,208.73
2003-05-29,252.27,165.11,181.05,215.47
2003-05-30,249.38,163.02,177.57,210.79
2003-06-02,249.83,163.55,180.41,213.84
2003-06-03,253.85,165.57,181.76,215.66
2003-06-04,256.41,166.73,184.47,218.61
2003-06-05,268.59,174.15,194.47,230.02
2003-06-06,262.35,169.81,187.56,220.91
2003-06-10,264.20,171.23,190.83,225.54
2003-06-11,257.93,167.68,186.92,219.95
2003-06-12,257.99,167.93,186.34,219.45
2003-06-13,259.10,167.36,186.93,219.91
2003-06-16,259.62,168.35,185.62,218.31
2003-06-17,263.55,170.92,188.96,222.35
2003-06-18,263.73,170.99,189.46,224.32
2003-06-19,263.18,169.93,190.68,226.18
2003-06-20,263.60,170.70,190.47,225.38
2003-06-23,259.90,169.62,190.79,225.26
2003-06-24,260.61,170.31,191.38,225.46
2003-06-25,259.83,169.82,191.50,225.49
2003-06-26,262.94,170.62,193.01,229.08
2003-06-27,268.55,173.76,196.23,235.24
2003-06-30,266.30,171.61,194.25,232.98
2003-07-01,264.30,169.94,191.25,229.17
2003-07-02,263.02,169.44,191.51,227.84
2003-07-03,264.32,170.44,195.04,230.65
2003-07-04,264.72,170.82,195.20,230.59
2003-07-07,263.33,169.76,195.52,230.65
2003-07-08,262.33,168.98,196.04,232.50
2003-07-09,262.71,170.26,195.99,231.54
2003-07-10,262.35,169.64,196.96,231.74
2003-07-11,262.01,169.25,196.14,231.15
2003-07-14,261.11,168.29,197.27,231.87
2003-07-15,260.70,167.88,196.42,230.97
2003-07-16,262.81,169.69,199.18,235.79
2003-07-17,264.19,171.81,198.72,235.30
2003-07-18,266.30,173.31,199.60,237.49
2003-07-21,266.59,173.44,199.40,236.23
2003-07-22,266.31,172.72,196.94,234.30
2003-07-23,268.90,174.15,198.61,236.29
2003-07-24,267.12,172.55,195.82,232.60
2003-07-25,264.42,170.84,193.36,230.23
2003-07-28,264.85,171.09,192.92,229.98
2003-07-29,263.01,169.94,191.25,228.41
2003-07-30,263.03,169.74,191.92,229.84
2003-07-31,264.41,170.73,194.25,233.33
2003-08-01,264.15,171.88,196.37,236.76
2003-08-04,263.53,171.58,194.34,233.11
2003-08-05,262.20,170.99,191.79,230.99
2003-08-06,262.71,171.13,192.12,230.43
2003-08-07,261.00,169.83,191.65,230.00
2003-08-08,259.00,168.39,192.23,228.56
2003-08-11,258.79,168.40,193.37,229.51
2003-08-12,259.13,168.04,192.27,228.21
2003-08-13,258.57,167.27,193.09,229.84
2003-08-14,260.85,168.67,193.00,230.37
2003-08-15,260.65,168.82,194.28,231.44
2003-08-18,260.45,168.50,194.48,232.07
2003-08-19,260.38,168.09,196.13,234.39
2003-08-21,258.82,167.84,199.34,235.14
2003-08-22,257.74,167.09,200.09,235.85
2003-08-25,256.74,166.58,200.37,235.39
2003-08-26,256.76,166.77,200.96,236.43
2003-08-27,257.54,167.67,200.91,236.43
2003-08-28,256.65,166.67,200.94,236.09
2003-08-29,257.16,167.31,201.40,235.78
2003-09-01,257.22,167.17,200.81,234.24
2003-09-02,257.69,167.78,202.68,237.13
2003-09-03,256.74,167.53,204.73,237.63
2003-09-04,256.13,166.58,202.25,236.39
2003-09-05,255.76,166.13,199.92,233.63
2003-09-08,256.42,166.66,197.90,231.68
2003-09-09,255.76,165.63,197.91,230.23
2003-09-10,256.45,165.52,196.27,229.26
2003-09-11,256.27,165.08,194.89,228.24
2003-09-12,255.15,164.26,195.05,228.40
2003-09-15,255.25,163.88,192.61,226.47
2003-09-16,254.69,163.41,194.16,226.41
2003-09-17,254.95,164.28,196.48,228.33
2003-09-18,256.70,164.88,196.50,227.59
2003-09-19,255.35,163.77,196.77,226.64
2003-09-22,255.12,164.10,198.10,222.27
2003-09-23,254.74,164.12,199.40,221.65
2003-09-24,253.65,163.29,197.98,221.05
2003-09-25,253.95,163.81,197.74,221.23
2003-09-26,254.70,165.00,198.05,221.96
2003-09-29,253.92,164.89,199.71,222.68
2003-09-30,254.61,165.39,197.85,218.23
2003-10-01,253.96,164.80,195.50,217.49
2003-10-02,253.41,164.25,194.57,215.91
2003-10-03,253.68,164.40,196.47,216.75
2003-10-06,253.55,163.90,197.07,218.79
2003-10-07,253.85,164.03,194.90,215.35
2003-10-08,254.07,164.21,195.85,215.08
2003-10-09,253.47,163.53,196.20,214.01
2003-10-10,253.66,163.90,199.21,216.32
2003-10-13,255.38,164.99,201.69,218.97
2003-10-14,255.44,164.98,199.85,219.70
2003-10-15,256.32,165.84,200.63,219.23
2003-10-16,256.81,165.79,201.19,221.27
2003-10-17,257.06,165.91,202.02,221.66
2003-10-20,256.62,165.45,200.59,219.65
2003-10-21,255.97,164.80,200.10,219.81
2003-10-22,256.17,164.92,199.93,219.08
2003-10-27,257.87,166.69,202.23,219.20
2003-10-28,256.38,165.54,201.60,218.70
2003-10-29,255.83,164.63,202.47,218.53
2003-10-30,256.17,164.97,202.92,219.38
2003-10-31,259.13,167.25,204.33,222.70
2003-11-03,262.07,168.63,204.82,226.18
2003-11-04,260.42,166.97,205.89,227.28
2003-11-05,259.10,165.35,206.02,226.03
2003-11-06,258.62,165.13,205.36,225.77
2003-11-07,257.36,164.01,204.48,225.36
2003-11-10,257.05,163.45,205.36,223.60
2003-11-11,257.80,164.36,206.01,224.12
2003-11-12,258.88,165.18,205.33,223.56
2003-11-13,258.92,164.82,204.59,221.53
2003-11-14,258.07,164.43,202.61,219.00
2003-11-17,258.56,165.78,200.13,218.60
2003-11-18,257.06,165.15,200.50,218.51
2003-11-19,258.29,166.58,199.74,216.50
2003-11-20,258.19,166.63,198.46,216.60
2003-11-21,257.66,166.61,198.95,216.78
2003-11-24,258.20,166.51,200.64,218.74
2003-11-25,262.06,168.70,202.55,222.48
2003-11-26,261.87,168.81,201.96,221.21
2003-11-27,262.95,169.86,202.13,220.71
2003-11-28,265.03,171.32,202.40,221.12
2003-12-01,261.87,168.79,199.61,218.19
2003-12-02,272.03,174.74,207.17,227.35
2003-12-03,270.68,173.79,206.44,223.55
2003-12-04,269.93,173.30,206.71,223.64
2003-12-05,268.38,172.21,205.48,222.39
2003-12-08,268.30,173.11,204.64,220.13
2003-12-09,268.09,173.32,203.86,218.44
2003-12-10,264.50,171.01,199.92,216.75
2003-12-11,263.02,169.45,199.75,216.25
2003-12-12,262.92,169.63,199.10,214.75
2003-12-15,263.33,169.61,199.20,215.28
2003-12-16,264.18,169.89,198.75,213.93
2003-12-17,264.64,170.26,199.46,214.32
2003-12-18,263.63,169.43,197.13,212.11
2003-12-19,262.23,168.65,195.99,211.00
2003-12-22,262.64,168.90,196.68,211.19
2003-12-23,261.89,167.70,196.45,210.83
2003-12-29,260.70,167.13,195.37,208.99
2003-12-30,261.63,167.69,195.64,209.30
2003-12-31,262.23,168.30,194.43,207.92
2004-01-05,261.83,167.66,193.39,206.83
2004-01-06,259.40,165.73,191.92,203.90
2004-01-07,262.10,166.90,194.88,206.92
2004-01-08,263.55,167.91,197.41,209.57
2004-01-09,269.43,172.02,198.32,211.55
2004-01-12,270.00,172.50,196.83,209.53
2004-01-13,269.17,172.11,198.22,211.01
2004-01-14,266.57,170.69,198.04,210.46
2004-01-15,266.19,170.33,198.40,210.48
2004-01-16,267.13,170.54,201.81,213.82
2004-01-19,264.81,168.74,199.97,214.37
2004-01-20,264.25,168.12,197.25,211.77
2004-01-21,264.08,168.26,195.39,208.64
2004-01-22,263.61,168.11,194.65,207.19
2004-01-23,263.13,167.78,194.66,206.13
2004-01-26,262.40,167.72,196.59,208.88
2004-01-27,262.43,167.51,198.75,210.65
2004-01-28,263.29,167.90,197.51,208.83
2004-01-29,263.52,168.48,198.63,210.43
2004-01-30,265.05,169.76,202.42,214.20
2004-02-02,264.27,168.50,200.63,212.13
2004-02-03,265.93,169.74,201.16,211.90
2004-02-04,264.81,168.82,200.18,210.99
2004-02-05,265.82,169.38,200.25,211.22
2004-02-06,268.47,170.93,201.05,214.48
2004-02-09,267.30,170.33,198.47,209.68
2004-02-10,264.72,168.83,196.58,207.20
2004-02-11,263.98,167.98,197.22,208.19
2004-02-12,264.25,167.51,195.63,206.17
2004-02-13,263.01,166.44,194.77,205.25
2004-02-16,263.08,166.85,195.55,206.19
2004-02-17,263.29,167.16,194.31,205.07
2004-02-18,262.67,166.85,192.84,203.79
2004-02-19,262.48,166.57,193.18,206.55
2004-02-20,260.97,165.53,191.08,206.33
2004-02-23,261.33,165.60,192.17,208.23
2004-02-24,258.90,164.33,190.01,205.97
2004-02-25,258.33,164.03,187.81,203.91
2004-02-26,258.02,163.97,189.06,207.36
2004-02-27,257.86,163.32,190.94,208.20
2004-03-01,257.21,163.07,188.40,205.88
2004-03-02,256.32,161.98,188.63,206.66
2004-03-03,256.49,162.15,190.97,210.76
2004-03-04,255.32,161.66,189.54,209.76
2004-03-05,255.48,161.83,188.33,209.29
2004-03-08,254.46,160.90,183.49,205.56
2004-03-09,254.48,160.70,184.48,205.49
2004-03-10,253.79,160.91,185.68,206.50
2004-03-11,252.74,161.04,186.99,207.13
2004-03-12,252.70,161.36,185.24,206.27
2004-03-16,253.81,162.11,188.09,205.96
2004-03-17,254.88,162.61,191.97,208.00
2004-03-18,255.18,163.24,194.74,208.00
2004-03-19,253.62,162.69,191.89,205.51
2004-03-22,253.17,162.46,192.10,206.01
2004-03-23,252.22,162.77,191.24,204.46
2004-03-24,251.62,162.13,192.95,204.72
2004-03-25,250.08,161.55,194.29,206.39
2004-03-26,250.65,161.15,195.47,206.77
2004-03-29,250.63,160.80,195.73,206.89
2004-03-30,250.09,160.24,193.84,204.99
2004-03-31,248.92,159.48,196.25,203.65
2004-04-01,249.20,159.86,194.13,202.03
2004-04-02,249.59,159.70,194.32,202.52
2004-04-05,248.79,158.92,195.84,205.20
2004-04-06,247.68,157.99,193.55,205.53
2004-04-07,248.12,159.19,194.17,205.35
2004-04-08,247.96,159.45,192.39,203.78
2004-04-09,247.95,160.01,192.49,204.85
2004-04-13,248.29,160.20,195.49,206.87
2004-04-14,249.89,161.25,195.34,209.46
2004-04-15,253.32,163.52,195.34,212.14
2004-04-16,252.24,162.35,194.54,210.53
2004-04-19,251.99,162.45,193.67,209.03
2004-04-20,250.56,161.38,194.56,209.76
2004-04-21,250.56,160.96,194.03,211.82
2004-04-22,252.25,162.45,194.55,213.30
2004-04-23,251.40,161.13,193.93,211.38
2004-04-26,250.19,160.55,194.13,211.56
2004-04-27,249.70,161.14,193.72,210.34
2004-04-28,251.22,162.30,193.62,210.83
2004-04-29,253.43,163.82,193.57,214.21
2004-04-30,252.19,162.35,191.27,210.88
2004-05-03,250.81,161.53,190.51,209.87
2004-05-04,251.33,161.81,189.38,208.83
2004-05-05,250.97,162.16,189.13,206.64
2004-05-06,250.91,161.91,189.30,206.58
2004-05-07,251.90,162.36,188.83,208.94
2004-05-10,254.08,165.08,189.52,214.74
2004-05-11,254.09,164.59,189.15,214.68
2004-05-12,253.33,164.42,189.21,213.15
2004-05-13,255.79,166.40,189.08,215.40
2004-05-14,256.39,166.54,189.37,217.24
2004-05-17,255.43,166.55,187.15,212.27
2004-05-18,253.65,165.24,185.45,211.43
2004-05-19,253.14,164.36,186.94,210.91
2004-05-20,252.83,164.50,186.84,211.93
2004-05-21,253.34,165.08,188.28,210.78
2004-05-24,252.95,164.73,188.05,211.71
2004-05-25,252.09,164.09,185.32,208.89
2004-05-26,251.68,163.32,186.28,207.55
2004-05-27,251.57,163.52,185.49,207.02
2004-05-28,251.28,164.34,185.28,204.79
2004-06-01,251.75,164.67,187.97,205.54
2004-06-02,251.35,164.63,185.23,204.85
2004-06-03,251.52,164.64,185.84,206.00
2004-06-04,252.29,165.02,186.16,206.64
2004-06-07,252.38,165.59,186.11,204.89
2004-06-08,251.26,165.10,185.51,203.88
2004-06-09,251.66,165.68,189.17,205.89
2004-06-10,253.31,167.21,190.72,209.83
2004-06-11,254.12,168.51,192.21,211.70
2004-06-14,253.38,167.25,190.87,211.71
2004-06-15,252.90,166.45,188.82,210.01
2004-06-16,252.93,165.90,190.83,209.02
2004-06-17,253.80,167.68,193.10,211.17
2004-06-18,256.20,169.40,195.00,213.23
2004-06-21,254.59,168.60,194.14,210.39
2004-06-22,255.73,169.19,195.02,211.56
2004-06-23,254.40,167.78,192.80,209.73
2004-06-24,253.27,167.58,193.95,209.04
2004-06-25,253.24,167.20,193.68,208.77
2004-06-28,253.26,166.39,192.52,208.19
2004-06-29,253.30,165.81,191.67,208.34
2004-06-30,253.23,165.64,191.79,208.76
2004-07-01,250.95,164.63,191.01,206.63
2004-07-02,250.79,165.08,189.48,206.51
2004-07-05,250.37,164.90,187.44,203.69
2004-07-06,250.53,164.82,186.34,203.82
2004-07-07,250.75,165.09,186.98,202.95
2004-07-08,250.70,165.08,186.05,202.93
2004-07-09,250.88,165.00,186.63,202.55
2004-07-12,251.73,165.75,187.92,202.65
2004-07-13,250.87,164.76,186.93,202.69
2004-07-14,250.39,164.14,185.38,202.45
2004-07-15,249.63,163.55,184.71,202.20
2004-07-16,250.10,163.76,184.53,202.15
2004-07-19,249.72,163.55,185.37,200.92
2004-07-20,249.63,163.39,185.19,200.67
2004-07-21,249.92,162.96,186.57,202.56
2004-07-22,249.88,162.98,185.86,203.98
2004-07-23,249.07,162.78,185.33,203.77
2004-07-26,249.40,162.79,186.77,205.00
2004-07-27,248.60,161.87,186.13,204.26
2004-07-28,247.90,161.34,185.03,205.97
2004-07-29,246.87,160.52,183.15,205.38
2004-07-30,247.93,160.90,184.50,205.63
2004-08-02,248.70,162.09,185.89,205.84
2004-08-03,250.66,162.99,187.81,208.54
2004-08-04,250.89,162.80,187.53,208.81
2004-08-05,249.23,162.01,186.20,206.66
2004-08-06,248.07,161.27,184.37,205.70
2004-08-09,247.84,161.09,182.88,202.01
2004-08-10,246.43,160.15,181.22,200.79
2004-08-11,247.58,160.58,182.29,202.72
2004-08-12,247.65,160.89,182.67,201.87
2004-08-13,249.68,162.63,183.09,204.77
2004-08-16,247.93,161.70,181.06,200.72
2004-08-17,247.87,161.56,181.84,200.82
2004-08-18,247.50,161.21,182.73,200.76
2004-08-19,247.62,161.20,183.09,200.58
2004-08-23,252.09,163.60,187.64,205.50
2004-08-24,249.78,162.12,187.19,205.44
2004-08-25,250.09,162.54,188.09,206.62
2004-08-26,249.52,161.93,187.69,206.83
2004-08-27,249.18,161.68,188.06,206.21
2004-08-30,249.18,161.74,188.08,207.06
2004-08-31,249.28,161.60,187.85,206.39
2004-09-01,248.70,161.52,186.96,204.39
2004-09-02,248.15,161.75,186.16,203.60
2004-09-03,247.95,161.55,186.16,203.64
2004-09-06,247.96,161.73,186.52,205.66
2004-09-07,247.63,161.51,186.67,204.65
