#datum;d_ta;d_tx;d_tn;d_rs;d_rf;d_ss;d_ssr
1995-12-27;-1.5;1.6;-3.5;1.8;4;0.0;171.2
1995-12-28;-6.8;-3.5;-10.9;0.0;4;2.1;316.5
1995-12-29;-11.1;-7.7;-16.6;0.0;;3.8;843.2
1995-12-30;-7.3;-4.5;-12.3;1.5;4;0.0;297.8
1995-12-31;-2.9;-1.1;-7.8;3.3;2;0.0;179.3
1996-01-01;1.7;2.6;-1.2;11.0;1;0.0;164.0
1996-01-02;1.0;2.3;0.8;2.0;4;0.0;183.5
1996-01-03;-1.5;0.9;-2.6;0.6;4;0.0;158.2
1996-01-04;-2.6;-1.1;-4.5;4.6;4;0.0;287.6
1996-01-05;-6.1;-1.4;-12.7;0.0;;3.2;568.5
1996-01-06;-5.2;-4.1;-6.9;0.0;;0.0;274.7
1996-01-07;-2.6;-0.8;-5.0;0.0;2;0.0;317.6
1996-01-08;1.7;3.8;-1.0;0.0;;0.0;334.3
1996-01-09;2.1;3.8;0.9;5.1;1;0.0;237.8
1996-01-10;3.4;6.3;2.1;0.0;;3.3;479.7
1996-01-11;3.8;6.1;2.4;0.0;;0.0;264.8
1996-01-12;5.0;7.1;2.9;0.0;1;0.0;209.9
1996-01-13;0.8;5.9;-0.9;0.0;;0.5;339.1
1996-01-14;-0.3;1.8;-1.6;0.0;;0.0;166.2
1996-01-15;-2.6;-0.2;-4.9;0.0;4;0.0;194.4
1996-01-16;-2.9;3.5;-8.3;0.0;;6.0;747.9
1996-01-17;-3.1;0.8;-7.5;0.0;;6.9;791.1
1996-01-18;-4.5;-2.2;-5.5;0.0;4;0.0;
1996-01-19;-3.0;-1.3;-5.0;0.0;;0.3;323.0
1996-01-20;-1.0;2.8;-4.0;0.0;;1.5;457.0
1996-01-21;-3.4;1.7;-7.1;0.0;;6.1;683.1
1996-01-22;-5.5;-1.5;-9.4;0.0;;6.7;750.1
1996-01-23;-5.6;-2.2;-10.0;0.0;;1.3;357.3
1996-01-24;-5.8;-3.2;-10.4;1.2;4;0.2;297.9
1996-01-25;-5.6;-3.7;-7.1;1.7;4;0.0;253.7
1996-01-26;-3.8;-2.5;-6.0;0.0;;0.0;256.3
1996-01-27;0.2;2.8;-2.6;1.0;4;0.0;330.8
1996-01-28;-1.1;0.5;-1.7;1.2;4;0.0;248.5
1996-01-29;-1.5;-0.2;-2.0;0.2;4;0.0;283.0
1996-01-30;-2.7;1.0;-4.9;0.0;;7.8;909.8
1996-01-31;-7.0;0.0;-9.9;0.0;;7.5;918.8
1996-02-01;-11.4;-2.9;-18.2;0.0;;7.7;989.9
1996-02-02;-9.2;-0.9;-15.7;0.0;;6.7;1097.4
1996-02-03;-0.5;2.8;-10.0;0.0;4;0.0;294.3
1996-02-04;0.3;2.3;-0.9;0.2;4;0.0;415.8
1996-02-05;-2.6;0.4;-3.8;0.0;4;1.0;577.7
1996-02-06;-4.6;-2.6;-6.7;0.0;4;0.0;391.5
1996-02-07;-6.9;-3.0;-8.5;0.0;4;0.0;592.1
1996-02-08;-5.7;-2.4;-10.3;2.8;4;0.0;408.7
1996-02-09;-6.5;-4.9;-7.7;6.8;4;0.0;521.0
1996-02-10;-5.6;-3.8;-8.4;0.1;4;0.4;596.7
1996-02-11;-3.3;-0.3;-5.2;0.0;4;0.0;451.4
1996-02-12;-1.8;1.1;-5.7;0.2;4;0.0;463.9
1996-02-13;0.5;3.4;-4.7;0.7;1;0.0;423.9
1996-02-14;1.9;4.4;1.2;3.9;1;0.0;413.3
1996-02-15;-3.2;2.0;-6.3;0.0;;3.9;937.7
1996-02-16;-3.5;-1.2;-11.9;1.0;4;1.2;769.0
1996-02-17;0.4;3.2;-2.1;0.0;;6.7;1112.2
1996-02-18;-0.1;2.9;-5.3;0.0;;6.4;1110.5
1996-02-19;2.2;5.8;-1.6;0.0;1;0.5;673.5
1996-02-20;2.8;5.1;1.4;4.9;1;0.0;247.5
1996-02-21;0.7;1.8;0.1;1.4;5;0.0;342.8
1996-02-22;-1.4;0.1;-2.0;0.5;4;0.0;453.9
1996-02-23;-1.0;1.5;-4.2;0.0;;2.1;846.8
1996-02-24;-3.8;-0.6;-7.0;0.0;4;0.0;692.0
1996-02-25;-6.0;-0.5;-9.7;0.0;;7.9;1369.2
1996-02-26;-4.6;3.4;-11.3;0.0;;6.3;1257.6
1996-02-27;-3.6;2.7;-9.2;0.0;;9.1;1372.2
1996-02-28;-6.0;2.2;-12.4;0.0;;5.7;1274.5
1996-02-29;-6.6;-0.8;-10.6;0.0;;2.3;823.2
1996-03-01;-2.8;0.1;-9.8;0.0;4;0.0;465.3
1996-03-02;-1.2;2.2;-2.9;0.0;3;6.3;1159.6
1996-03-03;-2.6;-0.2;-6.9;0.0;4;1.5;990.9
1996-03-04;-5.4;-1.5;-7.1;0.0;;4.8;1036.9
1996-03-05;-7.6;-3.3;-12.1;0.0;;8.0;1303.7
1996-03-06;-2.3;2.1;-6.8;0.0;;4.8;1198.0
1996-03-07;-0.2;3.9;-4.8;0.0;;9.1;1471.5
1996-03-08;-0.9;3.7;-5.1;0.0;;9.7;1451.2
1996-03-09;-1.8;2.7;-6.6;0.0;;9.3;1543.4
1996-03-10;-2.0;1.7;-5.8;0.0;4;9.9;1553.4
1996-03-11;-2.8;1.1;-6.0;0.0;4;6.2;1302.7
1996-03-12;-2.4;1.6;-7.5;1.5;4;3.4;982.7
1996-03-13;2.1;4.8;-0.8;0.1;4;0.8;864.8
1996-03-14;4.9;11.4;2.2;0.0;;5.0;976.3
1996-03-15;3.8;10.3;-0.7;0.0;;4.3;1293.6
1996-03-16;5.9;10.4;2.8;0.0;;1.1;959.3
1996-03-17;4.0;7.1;2.1;0.0;;1.3;1002.7
1996-03-18;4.8;9.9;2.5;0.0;;7.4;1469.3
1996-03-19;-0.5;4.3;-3.6;0.0;;0.0;558.3
1996-03-20;1.3;5.3;-3.0;0.0;;4.7;1244.1
1996-03-21;3.8;8.5;0.5;0.0;;6.8;1236.1
1996-03-22;3.6;9.9;-2.6;0.0;;8.7;1632.9
1996-03-23;5.5;10.3;1.0;0.0;;2.1;1035.5
1996-03-24;6.2;10.4;0.0;4.0;1;2.5;1103.6
1996-03-25;5.5;8.5;4.1;1.8;1;0.0;248.3
1996-03-26;5.2;10.3;2.3;0.0;;4.6;1194.7
1996-03-27;5.7;10.8;2.0;3.8;4;0.0;473.3
1996-03-28;2.9;4.9;0.9;0.4;4;0.0;537.9
1996-03-29;4.8;9.1;0.8;0.0;;8.8;1764.0
1996-03-30;4.1;10.3;-1.3;0.0;;8.6;1660.0
1996-03-31;4.3;10.2;0.3;0.0;3;3.7;1142.9
1996-04-01;3.8;8.5;-2.3;0.0;;6.3;1438.3
1996-04-02;8.3;13.9;1.9;4.9;1;0.0;489.0
1996-04-03;11.8;16.1;7.9;0.2;1;0.4;754.7
1996-04-04;14.0;18.6;8.8;0.0;1;1.9;1029.0
1996-04-05;14.8;22.7;8.3;0.0;;8.5;
1996-04-06;13.3;20.2;5.7;0.0;;11.3;2166.0
1996-04-07;13.0;19.1;6.6;0.0;;11.4;2169.6
1996-04-08;11.8;17.7;4.4;0.0;;11.4;2162.1
1996-04-09;10.4;15.8;5.3;0.0;;6.5;1739.9
1996-04-10;9.9;14.5;5.0;0.0;;8.1;1678.3
1996-04-11;9.8;15.4;2.7;0.0;;6.2;1549.2
1996-04-12;10.3;17.0;4.5;6.9;4;4.9;1344.4
1996-04-13;3.3;12.5;1.3;0.0;4;0.0;628.5
1996-04-14;1.2;6.2;-3.1;12.2;5;3.8;1306.4
1996-04-15;4.9;9.6;0.9;2.2;4;6.4;1710.9
1996-04-16;8.0;12.3;2.0;0.0;1;0.7;
1996-04-17;11.5;15.6;9.0;0.0;1;4.0;1166.1
1996-04-18;13.4;17.7;7.2;0.0;;2.1;1708.8
1996-04-19;14.9;20.6;7.6;0.0;;11.8;2231.1
1996-04-20;15.6;22.6;9.1;0.0;;12.3;2371.9
1996-04-21;15.0;22.6;5.8;0.0;;12.3;2329.2
1996-04-22;15.5;23.1;7.5;0.0;;12.8;2261.1
1996-04-23;17.3;25.9;7.8;0.0;;11.7;2365.7
1996-04-24;16.8;24.4;9.8;0.0;3;10.2;2118.5
1996-04-25;16.7;21.3;14.0;0.0;3;1.4;848.1
1996-04-26;18.5;23.9;12.8;2.7;3;6.3;1874.0
1996-04-27;17.4;22.1;12.2;0.0;;3.8;1706.1
1996-04-28;16.1;22.8;10.3;0.4;7;0.6;1355.7
1996-04-29;18.0;24.3;12.4;0.7;3;6.2;1856.8
1996-04-30;18.4;24.9;12.2;2.1;3;7.3;1885.0
1996-05-01;18.5;24.1;14.7;0.5;3;5.4;1580.9
1996-05-02;16.2;22.2;11.7;4.6;7;6.2;1325.4
1996-05-03;17.7;24.0;12.1;1.1;3;12.3;2280.0
1996-05-04;16.2;21.7;11.0;1.3;7;10.2;2257.9
1996-05-05;16.5;22.7;9.9;0.0;3;9.1;2086.1
1996-05-06;17.2;22.3;13.5;1.3;3;3.4;1282.0
1996-05-07;20.3;26.9;14.6;15.9;7;10.4;2298.0
1996-05-08;20.8;28.1;13.7;0.1;1;11.8;2560.0
1996-05-09;19.2;24.5;15.2;30.6;7;7.2;1654.9
1996-05-10;18.3;23.3;15.2;0.8;3;3.3;1426.6
1996-05-11;20.1;26.9;13.3;0.9;3;9.9;2283.8
1996-05-12;20.2;27.5;16.5;0.0;10;3.1;1472.1
1996-05-13;18.4;21.2;15.1;20.3;3;0.3;1079.9
1996-05-14;19.1;25.3;16.9;0.2;3;5.6;1544.9
1996-05-15;18.5;24.0;13.1;3.2;7;4.8;1473.4
1996-05-16;20.4;25.2;15.4;0.0;;12.3;2470.4
1996-05-17;21.0;27.1;14.9;0.0;;12.7;2634.8
1996-05-18;22.9;28.2;18.0;0.0;;12.1;2505.5
1996-05-19;24.7;31.1;17.9;0.0;;13.4;2717.2
1996-05-20;21.6;26.3;18.4;2.1;3;4.9;1667.8
1996-05-21;15.7;20.6;12.0;0.0;;6.2;1809.8
1996-05-22;15.3;22.2;8.2;0.0;;10.5;2495.9
1996-05-23;15.2;19.6;9.4;0.0;;9.2;2137.6
1996-05-24;16.3;22.8;8.4;0.0;;11.7;2468.4
1996-05-25;19.7;26.2;11.1;0.0;;13.1;2801.7
1996-05-26;18.3;23.0;14.1;0.0;3;6.1;1978.2
1996-05-27;18.5;24.9;9.6;3.2;1;11.9;2581.8
1996-05-28;14.4;21.3;10.9;13.4;3;0.0;452.9
1996-05-29;12.9;16.3;8.8;0.2;1;0.0;855.0
1996-05-30;17.7;23.6;9.5;0.0;;13.5;2876.3
1996-05-31;20.5;26.8;12.8;0.0;;12.9;2683.1
1996-06-01;22.5;29.3;14.6;0.0;;13.6;2807.0
1996-06-02;23.7;30.2;15.9;0.0;;13.7;2711.3
1996-06-03;24.2;30.3;17.0;0.0;;9.8;2438.6
1996-06-04;22.8;28.9;18.3;0.0;;8.1;2107.7
1996-06-05;21.0;25.5;16.6;0.0;;13.6;2764.3
1996-06-06;22.1;28.4;15.6;0.0;;14.2;2845.9
1996-06-07;22.9;30.5;12.5;0.0;;15.0;2987.0
1996-06-08;24.4;32.1;14.7;0.0;;14.9;2974.6
1996-06-09;25.8;33.2;15.4;0.0;;14.9;2875.3
1996-06-10;26.6;33.9;16.8;0.0;;14.1;2867.4
1996-06-11;27.6;33.7;18.8;0.0;;13.0;2690.7
1996-06-12;27.3;32.4;21.6;0.0;;13.5;2723.8
1996-06-13;20.8;29.1;17.0;5.0;7;6.8;1514.7
1996-06-14;16.6;20.5;13.8;0.0;;13.3;2694.7
1996-06-15;16.2;20.6;12.1;0.0;3;8.3;2159.2
1996-06-16;15.8;21.0;9.1;0.0;;7.8;1880.6
1996-06-17;17.0;23.9;8.2;0.0;;12.9;2500.2
1996-06-18;19.2;26.4;9.0;0.0;;13.4;2737.4
1996-06-19;21.0;28.1;13.3;0.0;7;7.0;2107.3
1996-06-20;21.6;27.8;13.9;0.4;7;13.5;2761.1
1996-06-21;21.5;26.2;17.4;19.7;7;6.1;2062.4
1996-06-22;23.0;30.1;17.4;1.0;3;6.1;2018.8
1996-06-23;18.2;25.7;15.5;0.0;3;5.9;1898.4
1996-06-24;14.9;19.5;12.5;0.0;;1.3;885.0
1996-06-25;16.6;21.1;9.7;0.0;7;3.5;1463.8
1996-06-26;17.9;22.0;14.7;0.0;;3.3;1557.2
1996-06-27;17.4;22.8;12.5;0.0;3;4.5;1767.7
1996-06-28;17.6;24.1;10.1;0.0;;4.8;1758.1
1996-06-29;19.7;25.8;13.0;0.1;3;8.2;2092.3
1996-06-30;18.3;22.5;16.5;0.0;3;8.0;1760.6
1996-07-01;15.7;22.2;9.6;4.7;3;0.7;1088.5
1996-07-02;19.0;24.3;15.2;0.9;1;7.5;2075.5
1996-07-03;18.2;20.8;15.8;4.0;3;0.8;753.6
1996-07-04;20.4;27.3;12.7;0.0;;13.9;2755.0
1996-07-05;24.0;30.7;14.7;0.0;10;13.9;2859.7
1996-07-06;25.8;31.7;19.0;1.1;7;12.8;2723.7
1996-07-07;23.7;29.4;19.7;0.0;;10.5;2204.2
1996-07-08;26.3;34.5;18.6;0.9;7;13.2;2754.2
1996-07-09;17.1;30.5;12.8;0.0;;8.8;1981.9
1996-07-10;17.5;23.5;8.9;0.0;1;7.7;2258.0
1996-07-11;18.7;22.0;14.8;0.0;;7.1;1856.8
1996-07-12;17.5;22.7;12.0;0.0;;3.5;1740.8
1996-07-13;20.2;27.4;11.5;0.0;;12.3;2627.8
1996-07-14;23.8;31.1;14.1;0.0;;13.6;2814.9
1996-07-15;25.4;32.6;16.1;1.6;7;13.4;2678.1
1996-07-16;20.6;27.7;18.8;0.0;;11.9;2603.1
1996-07-17;16.8;22.3;11.1;0.0;;10.5;1845.4
1996-07-18;17.4;24.1;11.3;0.0;3;7.4;1947.8
1996-07-19;15.1;19.4;11.8;3.0;7;8.8;1949.4
1996-07-20;16.4;21.7;9.5;0.0;;7.0;1986.8
1996-07-21;18.5;24.0;12.2;0.0;;12.8;2594.8
1996-07-22;19.3;24.8;12.5;0.0;;12.2;2673.1
1996-07-23;19.4;26.1;11.9;0.0;;13.0;2802.3
1996-07-24;17.8;22.9;10.6;0.6;3;3.3;1064.2
1996-07-25;17.9;22.3;15.4;6.9;7;3.3;838.2
1996-07-26;18.0;24.1;13.0;1.5;3;4.6;1628.2
1996-07-27;20.8;27.9;12.6;0.0;;13.1;2607.1
1996-07-28;22.6;29.8;13.8;0.0;;11.2;2368.4
1996-07-29;24.6;31.4;17.4;0.0;7;7.5;2143.7
1996-07-30;25.4;31.8;20.4;16.1;7;4.8;1645.5
1996-07-31;20.5;26.2;17.6;1.0;1;0.0;1127.6
1996-08-01;23.4;29.8;17.8;0.0;;12.6;2580.2
1996-08-02;25.1;31.7;16.5;0.0;;12.4;2447.5
1996-08-03;25.3;32.5;19.3;4.7;7;9.3;1913.3
1996-08-04;19.7;24.6;16.3;0.3;3;2.0;1179.1
1996-08-05;16.7;20.8;14.2;0.0;1;2.7;1162.1
1996-08-06;18.3;25.1;12.0;0.0;;10.2;2268.7
1996-08-07;20.3;26.2;13.4;0.0;;10.9;2235.9
1996-08-08;20.2;25.1;16.4;0.0;;6.9;1761.0
1996-08-09;19.9;25.9;14.2;0.0;;11.3;2495.1
1996-08-10;20.2;27.3;13.3;0.0;;11.6;2441.1
1996-08-11;21.2;28.0;14.0;0.0;;9.6;2249.2
1996-08-12;20.9;28.6;13.5;0.3;1;6.7;1515.9
1996-08-13;20.3;25.0;17.3;8.8;7;3.7;1057.4
1996-08-14;21.3;27.3;17.4;1.3;7;6.9;1542.2
1996-08-15;21.6;28.7;14.0;0.9;3;11.4;2165.7
1996-08-16;18.1;23.2;17.3;39.4;3;0.0;258.1
1996-08-17;19.1;23.3;16.9;0.1;3;0.8;943.3
1996-08-18;20.4;26.3;16.2;0.4;1;4.2;1556.3
1996-08-19;21.8;27.3;17.4;0.0;;8.1;1811.1
1996-08-20;22.0;27.5;16.2;0.0;;10.2;1958.0
1996-08-21;21.9;27.3;16.8;0.0;;12.6;2241.0
1996-08-22;20.8;25.6;15.8;0.0;;4.7;1564.3
1996-08-23;20.3;23.9;17.1;0.0;;3.5;1084.2
1996-08-24;21.8;28.8;15.3;0.0;;11.8;2057.6
1996-08-25;22.1;29.4;14.0;0.4;3;11.7;2143.8
1996-08-26;21.8;27.3;16.9;0.0;;11.8;2122.7
1996-08-27;22.2;29.0;13.7;19.9;7;11.2;1980.1
1996-08-28;22.9;29.2;17.2;5.2;7;8.3;1740.2
1996-08-29;21.6;26.4;17.7;0.1;3;4.6;1321.0
1996-08-30;19.6;23.3;17.9;6.3;1;0.1;575.4
1996-08-31;18.1;19.4;17.6;9.0;1;0.0;311.1
1996-09-01;18.9;24.8;15.8;2.1;3;2.4;1044.9
1996-09-02;18.9;23.1;16.7;7.0;3;2.3;1057.8
1996-09-03;19.9;25.1;16.7;0.0;;8.1;1638.8
1996-09-04;18.8;23.0;15.2;0.0;1;8.3;1800.5
1996-09-05;17.3;22.2;14.7;14.8;3;2.5;1043.6
1996-09-06;11.6;14.7;11.1;22.8;1;0.0;262.8
1996-09-07;10.6;12.5;9.8;6.9;1;0.0;417.6
1996-09-08;13.0;17.6;9.2;0.6;1;5.6;1297.4
1996-09-09;11.8;15.6;8.5;2.4;3;0.8;459.4
1996-09-10;12.0;16.1;10.6;0.7;3;4.8;1063.5
1996-09-11;13.0;19.6;7.0;0.0;1;3.5;1130.8
1996-09-12;15.0;22.3;7.4;20.8;3;4.0;1284.8
1996-09-13;13.9;17.4;13.4;1.0;3;0.0;275.6
1996-09-14;10.8;15.7;8.5;0.0;3;4.1;1120.5
1996-09-15;11.4;17.0;8.4;0.0;;4.4;1255.2
1996-09-16;10.5;16.7;3.9;0.1;3;4.5;1136.5
1996-09-17;10.8;12.6;9.8;6.2;3;0.0;409.9
1996-09-18;10.8;14.6;8.8;0.0;;3.6;1084.9
1996-09-19;12.4;19.2;6.3;0.0;;9.1;1598.4
1996-09-20;12.5;15.1;9.6;0.0;1;0.0;624.7
1996-09-21;12.1;14.0;9.5;0.9;1;0.0;385.1
1996-09-22;14.0;15.4;12.5;6.1;1;0.0;344.2
1996-09-23;14.5;15.9;13.3;16.8;1;0.0;213.8
1996-09-24;12.7;15.6;11.0;3.9;1;0.0;256.1
1996-09-25;11.4;15.0;9.3;2.0;1;0.3;399.9
1996-09-26;13.1;17.6;10.6;0.0;;4.0;1103.8
1996-09-27;12.0;15.8;10.3;0.0;;3.9;1017.6
1996-09-28;12.7;16.1;9.7;0.0;1;3.7;1047.9
1996-09-29;12.8;18.7;10.6;0.0;;4.7;1002.3
1996-09-30;13.1;18.3;6.4;0.0;;0.8;866.9
1996-10-01;14.4;21.1;7.6;0.0;;10.0;1512.3
1996-10-02;14.7;20.9;8.5;0.0;;8.9;1397.9
1996-10-03;12.2;15.5;11.2;0.1;1;0.0;366.5
1996-10-04;12.1;19.5;5.4;0.0;;10.4;1509.3
1996-10-05;15.4;21.8;9.1;0.0;;4.6;968.2
1996-10-06;14.7;21.2;9.6;0.0;;4.7;931.2
1996-10-07;14.3;19.8;10.1;0.0;;8.6;1292.3
1996-10-08;12.4;18.7;6.7;0.0;;5.3;1029.4
1996-10-09;13.3;18.9;8.5;0.0;;9.1;1313.9
1996-10-10;12.8;19.3;6.1;0.0;;8.1;1204.8
1996-10-11;13.2;18.3;10.3;0.0;;8.8;1133.0
1996-10-12;11.3;19.1;5.2;0.0;;8.3;1143.3
1996-10-13;11.5;19.4;5.2;0.0;;7.1;1115.5
1996-10-14;11.9;20.6;4.7;0.0;;8.8;1191.9
1996-10-15;13.2;21.8;5.3;0.0;;6.5;992.2
1996-10-16;16.5;24.3;9.9;1.7;1;6.3;988.9
1996-10-17;17.0;22.4;13.5;0.3;3;3.7;740.6
1996-10-18;14.4;17.0;12.7;18.3;1;0.0;263.8
1996-10-19;12.0;14.3;11.4;4.5;1;0.0;162.6
1996-10-20;10.5;14.5;7.1;4.4;1;2.1;676.3
1996-10-21;8.5;13.3;6.3;0.2;1;4.9;762.6
1996-10-22;7.2;13.0;1.3;0.0;;5.5;884.3
1996-10-23;8.9;12.8;5.9;0.0;1;5.0;766.5
1996-10-24;8.6;12.4;4.8;0.0;1;3.6;744.7
1996-10-25;7.9;10.7;5.4;0.0;;0.3;364.1
1996-10-26;7.5;13.3;4.5;0.0;;9.2;1087.1
1996-10-27;4.0;10.5;-0.3;0.0;;2.6;562.8
1996-10-28;6.2;7.4;3.3;5.1;1;0.0;259.5
1996-10-29;10.6;14.1;6.6;6.8;1;0.0;434.3
1996-10-30;10.2;13.8;7.8;0.0;;6.1;847.5
1996-10-31;6.6;12.7;2.7;0.0;;5.8;798.7
1996-11-01;7.2;12.7;1.6;0.0;1;3.4;702.5
1996-11-02;9.2;13.6;5.9;0.0;;2.7;527.9
1996-11-03;9.8;14.6;6.2;0.0;1;2.7;532.6
1996-11-04;10.5;17.8;5.4;0.0;;8.2;824.4
1996-11-05;11.5;20.2;4.7;0.0;;8.2;895.0
1996-11-06;8.7;16.9;3.2;0.0;;7.3;822.3
1996-11-07;11.8;16.8;7.1;0.0;1;5.3;720.3
1996-11-08;9.7;14.1;8.1;0.0;;3.6;522.2
1996-11-09;4.6;11.6;-0.8;0.0;;8.0;822.9
1996-11-10;5.9;12.3;-0.4;0.0;;6.2;655.2
1996-11-11;11.1;14.5;5.8;0.0;;0.5;282.4
1996-11-12;12.0;17.8;6.8;0.0;;5.7;707.2
1996-11-13;12.4;18.2;9.4;0.0;;7.7;735.9
1996-11-14;11.6;17.4;7.0;0.0;;6.5;650.5
1996-11-15;10.3;16.3;6.4;0.0;1;2.2;449.4
1996-11-16;12.1;17.8;8.3;0.0;;2.5;464.4
1996-11-17;11.7;14.2;7.7;0.3;3;0.0;130.7
1996-11-18;14.8;19.2;11.4;0.0;3;4.0;478.9
1996-11-19;12.0;17.7;6.8;0.0;;4.3;540.2
1996-11-20;10.6;14.7;7.2;1.8;1;4.4;565.6
1996-11-21;7.9;11.8;5.7;0.1;3;2.3;365.3
1996-11-22;2.4;5.7;-1.8;1.5;1;0.8;372.9
1996-11-23;4.5;5.4;3.1;0.4;1;0.0;127.9
1996-11-24;4.1;4.8;3.8;4.0;1;0.0;84.9
1996-11-25;2.6;3.9;2.1;0.0;1;0.0;200.7
1996-11-26;1.3;3.4;-3.0;0.0;4;0.0;198.8
1996-11-27;2.1;3.7;0.9;2.2;4;0.0;141.1
1996-11-28;2.1;4.3;0.9;0.8;4;0.6;194.9
1996-11-29;1.7;2.1;1.0;0.1;4;0.0;125.0
1996-11-30;1.8;4.1;-0.6;0.6;1;0.0;164.6
1996-12-01;3.2;4.3;-0.7;0.7;1;0.0;136.3
1996-12-02;3.7;5.6;2.8;0.1;1;0.0;221.2
1996-12-03;3.3;6.2;0.5;0.0;1;0.6;303.1
1996-12-04;-1.0;3.9;-3.3;0.0;0;0.0;201.7
1996-12-05;2.8;3.4;-1.4;0.0;0;0.0;77.6
1996-12-06;2.9;3.5;2.4;0.0;0;0.0;75.7
1996-12-07;2.4;2.9;1.9;0.2;0;0.0;64.5
1996-12-08;2.2;2.6;1.6;0.2;0;0.0;56.0
1996-12-09;2.1;2.6;1.5;0.0;0;0.0;47.6
1996-12-10;1.3;2.0;0.8;0.0;0;0.0;72.7
1996-12-11;0.8;2.2;-0.6;0.0;0;0.0;124.4
1996-12-12;2.9;4.4;1.5;0.0;0;0.0;140.0
1996-12-13;5.4;7.2;3.3;1.0;1;0.0;155.2
1996-12-14;6.6;7.6;6.4;13.8;1;0.0;48.3
1996-12-15;3.2;6.7;2.3;0.0;;1.3;278.0
1996-12-16;0.2;3.0;-2.5;0.0;;0.8;142.1
1996-12-17;0.5;3.6;-4.9;0.0;;0.0;217.4
1996-12-18;2.6;3.7;1.5;0.0;0;0.0;117.5
1996-12-19;4.6;7.9;2.6;0.8;1;0.2;254.1
1996-12-20;4.1;6.7;1.4;15.2;1;0.0;
1996-12-21;-1.5;1.5;-2.2;0.1;4;0.0;
1996-12-22;-4.6;-2.2;-7.6;0.3;4;4.4;
1996-12-23;-3.0;-1.5;-4.0;12.9;4;0.0;
1996-12-24;-5.0;-2.5;-5.9;0.9;4;0.2;
1996-12-25;-6.9;-4.3;-12.9;0.0;;0.0;237.9
1996-12-26;-9.6;-4.9;-12.5;0.0;;5.3;508.5
1996-12-27;-12.5;-8.4;-14.6;0.0;;6.9;596.3
1996-12-28;-12.0;-8.2;-16.2;0.0;;3.2;477.7
1996-12-29;-12.0;-8.5;-16.7;0.0;4;4.7;606.5
1996-12-30;-8.7;-6.0;-11.8;6.2;4;0.0;244.1
1996-12-31;-10.6;-7.4;-16.9;0.0;;3.0;378.9
1997-01-01;-8.0;-3.3;-15.7;0.6;4;0.0;193.1
1997-01-02;-3.8;-2.4;-4.7;0.1;4;0.0;250.3
1997-01-03;-1.6;0.8;-5.2;4.9;2;0.0;209.7
1997-01-04;2.2;3.5;0.7;0.1;2;0.0;320.3
1997-01-05;1.0;3.0;0.8;0.0;0;0.0;193.0
1997-01-06;-2.8;0.8;-3.9;0.0;4;0.0;144.5
1997-01-07;-1.8;0.5;-4.2;0.0;;0.2;342.0
1997-01-08;-3.3;0.1;-6.6;0.0;;7.3;628.1
1997-01-09;-3.3;-1.6;-5.6;0.0;;0.9;368.4
1997-01-10;-1.6;1.1;-4.6;0.0;;0.8;348.1
1997-01-11;-0.8;0.4;-2.4;0.5;2;0.0;269.7
1997-01-12;-1.9;-0.6;-3.0;0.0;;0.0;335.6
1997-01-13;-1.7;0.3;-2.8;0.0;;0.0;266.4
1997-01-14;-1.5;0.5;-3.3;0.0;;0.0;268.5
1997-01-15;-0.5;0.4;-4.5;0.0;;0.0;202.6
1997-01-16;-1.6;0.0;-2.3;0.0;2;0.0;
1997-01-17;-1.2;-0.4;-1.9;0.0;2;0.0;
1997-01-18;-1.4;-1.1;-2.0;0.0;4;0.0;
1997-01-19;-0.4;0.2;-1.3;0.0;2;0.0;
1997-01-20;-0.9;-0.3;-1.3;0.0;2;0.0;
1997-01-21;0.9;4.4;-1.0;0.0;;5.2;
1997-01-22;-1.7;1.6;-6.6;0.0;;0.0;
1997-01-23;-0.2;0.6;-0.9;0.1;2;0.0;
1997-01-24;-0.1;0.6;-0.5;0.0;;0.0;
1997-01-25;-0.3;2.2;-4.2;0.0;;7.4;
1997-01-26;-3.1;1.5;-5.7;0.0;;8.1;
1997-01-27;-6.3;1.1;-12.0;0.0;;8.2;
1997-01-28;-6.7;-2.6;-12.9;0.0;4;0.0;
1997-01-29;-5.2;-2.4;-6.9;0.0;;0.0;
1997-01-30;-3.9;-1.3;-8.0;0.0;2;0.0;
1997-01-31;0.2;2.0;-2.2;0.0;4;2.5;
1997-02-01;-1.4;1.8;-5.1;0.0;;8.0;876.3
1997-02-02;-2.7;0.8;-7.2;0.0;;8.8;966.9
1997-02-03;-5.7;0.0;-10.7;0.0;;8.5;1031.7
1997-02-04;-5.9;0.6;-11.8;0.0;;8.5;983.1
1997-02-05;-2.7;2.1;-9.3;0.6;2;0.0;359.0
1997-02-06;0.8;5.2;-0.2;0.0;;4.5;682.7
1997-02-07;-2.5;3.3;-7.0;0.0;2;2.9;715.7
1997-02-08;-1.9;-0.5;-3.7;0.0;;0.0;311.1
1997-02-09;-1.8;-0.9;-2.5;0.0;;0.0;157.3
1997-02-10;-0.8;0.6;-2.8;0.0;;0.0;230.1
1997-02-11;-0.8;0.3;-2.7;0.0;;0.0;263.7
1997-02-12;1.6;4.2;-4.7;0.2;1;0.7;367.6
1997-02-13;4.8;6.3;2.0;4.3;3;0.1;222.6
